0.0443622920517559, 194919.40296028505
0.055452865064694934, 379935.7365039398
0.07763401109057289, 1492495.5450518292
0.13308687615526793, 7162629.115692776
0.17744916820702383, 14435116.387279175
0.25508317929759694, 30078825.18043096
0.3216266173752309, 46415888.33612773
0.38817005545286487, 60618989.93497572
0.4768946395563769, 76569880.80124189
0.5545286506469498, 84632317.20621134
0.654343807763401, 90473572.42349294
0.743068391866913, 87504217.49906795
0.931608133086876, 71626291.15692775
1.186691312384473, 44892512.58218598
1.5415896487985208, 18233480.008684386
1.863216266173752, 6700187.503509576
2.695009242144177, 321548.41769777023
3.870609981515711, 2545.6406738604096
6, 0.2083725851142958