0, 143.1674058822967
0.024085926064343385, 132.85460832668454
0.26879924631723195, 16.378937069540587
0.4463584976174905, 2.3449299313555185
0.6994845681896042, 0.19893046541454168
0.8422366003301256, 0.05581529786570676
0.8974333520196832, 0.025459165006917358
0.937046466722726, 0.010776246882626215
0.9586681304307204, 0.005102608025649607
0.974304322775546, 0.0020042322771635273
0.9827443240213026, 0.0008172175079787025
0.9875852564701487, 0.000345908344613435
0.9912368806253699, 0.00012145505204027282
0.9949079697281137, 0.000029344888759617085
1, 4.630036509340755e-7